age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
17,0,141445,10,5.0,1,0,2,0,0,5,0,0
50,4,249644,0,9.0,0,2,0,0,0,50,0,1
52,1,72257,1,10.0,0,4,0,0,0,50,0,0
24,0,113936,2,10.0,1,1,2,0,0,40,0,0
25,0,206343,0,9.0,1,11,5,0,0,40,0,0
19,3,61710,1,10.0,1,5,2,0,1,12,0,0
37,0,33001,0,10.0,0,4,0,0,0,50,0,0
23,0,196827,1,10.0,0,6,0,0,0,40,0,0
45,0,98765,0,9.0,1,6,3,0,1,40,1,0
31,0,181372,0,9.0,2,3,3,0,1,35,0,0
33,0,143485,0,9.0,0,8,0,1,0,40,0,0
20,0,143604,0,9.0,1,5,2,0,1,40,0,0
40,0,121718,2,13.0,2,2,1,0,0,55,0,1
40,0,105936,0,9.0,5,3,2,0,1,38,0,0
36,0,150057,1,10.0,0,2,0,0,0,65,0,0
52,0,146767,0,9.0,0,6,0,0,0,40,0,1
23,0,208598,1,10.0,1,4,1,0,0,45,0,0
27,5,508336,2,13.0,1,2,1,1,0,48,0,0
26,5,85482,0,9.0,1,3,1,2,0,40,0,0
22,0,180449,1,10.0,0,8,0,0,0,28,0,0
29,0,30070,2,13.0,0,2,0,0,0,40,0,0
36,0,33001,0,9.0,2,9,3,0,0,50,0,0
39,1,199753,2,13.0,0,5,0,0,0,60,0,0
49,0,147322,4,10.0,0,6,4,0,1,40,1,0
17,0,241185,11,8.0,1,1,2,0,0,20,0,0
55,0,176012,10,5.0,0,10,4,0,1,23,0,0
31,0,164707,1,10.0,1,4,5,0,1,40,0,0
48,0,207540,2,13.0,1,0,1,0,0,60,0,1
39,0,99065,2,13.0,0,8,4,0,1,40,1,1
28,0,173110,0,9.0,1,2,1,0,1,40,0,0
48,0,91251,8,4.0,0,5,0,2,0,30,1,0
49,0,105431,0,9.0,2,5,1,1,1,40,0,0
52,0,156953,0,9.0,0,8,0,0,0,40,0,1
20,0,41356,4,11.0,1,0,1,0,1,40,0,0
60,0,160155,2,13.0,0,0,0,0,0,12,0,0
28,0,106935,2,13.0,0,4,0,0,0,50,0,1
49,0,119182,0,9.0,3,5,1,1,1,35,0,0
29,0,535978,1,10.0,0,0,0,0,0,45,0,0
25,2,334267,1,10.0,0,2,0,0,0,40,0,1
29,0,242597,2,10.0,1,10,1,0,0,40,0,0
47,0,175958,1,10.0,3,5,1,0,0,21,0,0
42,0,54102,1,10.0,2,3,3,0,1,40,0,0
30,2,154548,3,14.0,2,1,3,0,1,65,0,0
64,0,61892,0,9.0,4,12,1,0,1,15,0,0
26,0,190330,2,13.0,1,5,1,0,0,30,0,0
39,0,126161,12,10.0,1,1,1,0,0,45,0,0
23,0,122048,0,9.0,1,6,5,0,1,40,0,0
22,0,99697,0,9.0,1,8,2,0,1,40,0,0
46,0,59287,1,10.0,0,0,0,0,0,40,0,0
34,0,89644,1,10.0,0,4,0,0,0,55,0,1
25,0,63062,1,10.0,1,9,2,0,0,60,0,0
30,0,197886,1,10.0,1,4,1,0,0,45,0,0
45,0,304570,11,8.0,0,6,0,2,0,40,0,0
61,0,180418,0,10.0,0,7,0,0,0,40,0,1
27,0,284250,1,10.0,0,3,2,1,1,40,0,0
41,0,163322,5,7.0,2,2,3,0,1,36,0,0
38,0,64875,1,10.0,1,9,3,0,0,60,0,0
38,0,48779,1,10.0,0,7,0,0,0,40,0,0
33,0,56701,2,13.0,0,1,0,0,0,75,0,1
35,0,139770,0,9.0,1,3,2,0,1,40,0,0
45,0,145637,4,11.0,1,4,1,0,1,48,0,0
37,0,183345,4,11.0,1,0,1,0,0,45,0,0
56,1,172618,2,13.0,0,1,0,0,0,40,0,1
41,0,306495,0,10.0,0,9,0,0,0,40,0,0
44,0,98211,2,13.0,0,2,0,0,0,40,0,1
47,0,34458,0,9.0,0,9,0,0,0,40,0,0
74,0,292627,14,10.0,0,0,0,1,0,40,0,0
45,1,172822,0,9.0,0,5,0,0,0,40,0,0
49,2,59612,3,10.0,0,1,0,0,0,40,0,0
33,0,195488,0,9.0,0,3,4,0,1,52,0,0
33,0,236396,0,10.0,1,3,2,0,0,35,0,0
19,0,62534,2,13.0,1,0,2,1,1,40,1,0
48,0,324655,2,13.0,1,1,1,0,0,40,0,0
33,0,101352,9,15.0,1,1,1,0,1,50,0,0
34,3,190290,2,10.0,0,1,0,0,0,38,0,1
43,4,155293,2,13.0,0,4,0,0,0,60,0,1
37,3,24342,1,10.0,0,2,0,0,0,38,0,0
41,0,304605,0,10.0,0,0,0,0,0,40,1,1
52,0,233149,3,14.0,0,4,0,0,0,40,0,1
17,0,198124,5,7.0,1,4,2,0,0,20,0,0
51,1,120781,9,15.0,0,1,0,4,0,70,1,1
33,0,159187,1,10.0,0,6,0,0,0,54,0,1
23,0,82998,1,10.0,1,4,1,0,0,30,0,0
59,0,112798,0,9.0,2,1,3,0,1,60,0,0
39,0,141584,6,12.0,0,0,0,0,0,60,0,1
32,0,227608,4,11.0,0,4,0,0,0,40,0,0
45,0,166056,0,9.0,2,5,3,0,1,40,0,0
28,0,159001,0,9.0,1,8,2,0,0,30,0,0
29,0,153416,2,13.0,1,2,1,0,1,55,0,0
40,4,46221,12,16.0,1,1,1,0,0,55,0,1
33,0,182401,7,6.0,1,3,1,1,0,40,0,0
29,0,141350,0,9.0,1,11,1,0,0,50,0,0
46,0,186410,9,15.0,1,2,1,0,0,50,0,1
66,0,302072,6,12.0,2,3,3,0,1,40,0,0
49,0,34545,1,10.0,0,2,0,0,0,40,0,0
50,1,64667,0,9.0,2,1,1,2,1,60,1,0
30,0,33678,0,9.0,1,4,2,0,0,40,0,0
48,2,39464,3,14.0,1,1,1,0,1,52,0,0
35,0,339772,0,9.0,0,8,0,1,0,40,0,0
43,2,34640,0,9.0,0,2,0,4,0,40,0,1
29,2,158703,1,10.0,0,5,0,0,0,40,0,0
61,0,293899,2,13.0,0,2,0,0,0,50,0,0
47,0,149700,2,13.0,0,0,0,0,0,36,0,1
41,0,63042,0,9.0,0,4,4,0,1,20,0,0
40,0,236021,1,10.0,1,2,1,0,0,50,0,0
57,0,188877,10,5.0,2,0,1,0,0,40,0,0
38,2,169104,2,13.0,0,11,0,2,0,40,1,1
57,1,321456,0,9.0,0,9,0,0,0,20,0,0
53,0,183668,0,9.0,0,0,0,0,0,34,0,0
35,4,189404,1,10.0,0,4,0,0,0,40,0,0
25,4,454934,1,10.0,1,4,2,0,1,35,0,0
32,5,83413,2,13.0,0,3,0,0,0,35,0,1
67,5,231604,0,9.0,1,3,1,0,0,40,0,1
19,0,183408,0,9.0,1,0,2,0,0,40,0,0
22,0,170583,5,7.0,1,0,1,3,0,40,0,0
60,0,166789,1,10.0,2,10,1,0,0,50,0,0
34,3,103371,4,11.0,1,3,3,0,1,40,0,0
35,0,93034,0,9.0,1,6,1,2,0,40,1,0
62,0,160143,9,15.0,0,1,0,0,0,30,0,1
41,0,125461,1,10.0,2,0,1,0,0,40,0,1
27,0,29523,7,10.0,0,8,0,0,0,40,0,0
53,0,139522,0,9.0,0,5,4,0,1,40,1,0
40,1,163512,13,3.0,0,0,0,4,0,8,1,0
19,0,495982,1,10.0,1,3,2,0,0,10,0,0
33,0,296453,3,14.0,0,10,0,0,0,15,0,0
20,0,163665,1,10.0,1,0,2,0,1,30,0,0
30,0,56004,1,10.0,1,2,2,1,1,40,0,0
58,2,294313,1,10.0,0,3,4,1,1,55,0,0
48,0,55237,2,13.0,0,0,0,0,0,45,0,1
57,2,213975,0,10.0,4,5,3,0,1,30,0,0
19,5,255921,1,10.0,1,8,2,0,0,20,1,0
22,0,210802,1,10.0,1,0,2,1,1,24,0,0
53,0,209022,5,7.0,2,5,1,0,1,37,0,0
44,1,194636,0,9.0,0,0,0,0,0,50,0,0
47,0,250170,0,9.0,0,6,0,1,0,40,0,1
51,0,96609,1,10.0,0,0,0,0,0,40,0,0
28,0,410216,5,7.0,0,0,1,0,0,60,0,1
35,0,234271,1,10.0,2,3,1,0,1,40,0,0
36,2,161132,1,10.0,1,11,1,0,0,56,0,0
62,6,159908,1,10.0,0,3,4,0,1,16,0,0
37,0,361888,2,13.0,1,1,1,0,0,40,0,1
19,0,199495,1,10.0,1,8,2,0,0,40,0,0
30,0,182771,3,14.0,0,1,0,2,0,40,0,1
56,0,76142,0,9.0,2,5,3,0,1,40,0,0
30,0,345898,0,9.0,1,0,1,1,0,46,0,0
53,0,195813,13,10.0,0,0,0,4,0,40,1,1
44,0,147265,3,10.0,0,1,0,0,0,40,0,1
31,0,137952,1,10.0,0,5,0,4,0,40,1,0
48,0,109814,9,15.0,0,1,0,0,0,45,0,1
52,0,226084,0,9.0,4,12,5,0,1,40,0,0
67,4,273239,2,13.0,0,4,0,0,0,50,0,1
42,0,152676,0,9.0,2,2,2,0,0,40,0,0
45,4,40666,9,15.0,0,1,0,0,0,55,0,1
46,2,160187,3,14.0,4,2,3,1,1,35,0,0
56,3,270859,2,13.0,0,1,0,0,0,48,0,1
25,0,200681,1,10.0,1,0,2,0,0,40,0,0
47,3,142856,3,14.0,0,1,0,0,0,45,0,1
65,1,132340,0,10.0,0,6,0,0,0,3,0,0
67,0,35015,3,14.0,1,1,1,0,0,99,0,0
25,2,169905,1,10.0,0,9,0,0,0,40,0,0
40,1,154076,6,12.0,0,2,0,0,0,60,0,0
24,0,121023,2,10.0,1,1,1,0,1,40,0,0
39,1,106347,1,10.0,2,4,3,0,0,47,0,0
20,0,211391,1,10.0,1,4,1,0,1,25,0,0
50,0,188186,3,10.0,2,4,1,0,1,45,0,0
36,2,185556,2,13.0,0,1,0,0,0,35,0,1
39,1,188571,5,7.0,0,7,0,0,0,40,0,0
42,0,148951,2,13.0,2,0,1,0,1,12,1,0
28,1,192838,4,11.0,0,0,0,0,0,45,0,0
55,1,349910,6,12.0,0,4,0,0,0,60,0,0
34,0,211051,2,10.0,1,8,2,0,0,40,0,0
62,0,138157,0,9.0,0,6,0,0,0,40,0,0
19,0,274657,13,3.0,1,5,1,0,0,50,1,0
24,0,204172,2,10.0,1,4,5,0,1,40,0,0
59,0,193895,1,10.0,4,3,1,0,1,35,0,0
22,0,29444,11,8.0,1,9,1,3,0,50,0,0
18,0,336523,11,8.0,1,5,5,1,0,20,0,0
55,0,141807,12,16.0,0,2,0,0,0,40,0,0
31,0,375221,5,7.0,1,7,1,1,0,35,0,0
32,5,131534,0,9.0,1,2,1,1,1,40,0,0
51,0,75235,2,13.0,0,4,0,0,0,60,0,0
41,1,190290,0,9.0,2,0,1,0,0,40,0,0
39,1,122353,2,13.0,0,2,0,0,0,40,0,0
47,0,85109,1,10.0,1,4,1,0,0,45,0,1
57,1,177271,12,16.0,0,1,0,0,0,35,0,0
43,0,50646,0,9.0,0,0,0,0,0,70,0,0
65,0,161400,5,7.0,4,5,3,4,0,40,0,0
49,0,543922,0,9.0,0,0,0,0,0,42,0,1
49,3,391585,2,13.0,0,2,0,0,0,40,0,1
37,2,118909,0,9.0,2,3,3,1,1,35,0,0
25,0,76978,0,9.0,1,4,3,1,1,35,0,0
56,0,131608,1,10.0,0,4,0,0,0,40,0,1
28,0,110749,0,9.0,2,2,1,0,1,39,0,0
30,0,392812,0,10.0,1,8,1,0,0,50,1,0
34,0,128063,0,9.0,2,5,3,0,1,36,0,0
25,2,336320,2,13.0,2,11,1,0,1,40,0,0
55,0,179534,5,7.0,4,8,3,0,1,40,0,0
62,3,198686,0,10.0,0,5,0,0,0,40,0,0
43,2,169203,4,11.0,1,3,1,0,1,35,0,0
43,0,113324,0,9.0,0,0,0,0,0,40,0,1
26,0,366900,0,9.0,1,0,2,0,0,40,0,0
60,0,137490,13,3.0,3,8,1,1,0,40,0,0
34,3,101562,0,10.0,1,5,2,0,1,40,0,0
33,2,289716,7,6.0,0,7,0,0,0,40,0,0
47,0,139701,13,3.0,1,6,3,0,1,40,1,0
33,0,168030,0,9.0,2,5,3,0,1,32,0,0
30,0,316606,2,13.0,1,1,1,0,1,50,0,0
27,0,199998,0,9.0,2,0,3,0,1,32,0,0
32,0,208761,0,9.0,1,7,1,0,0,60,0,0
18,0,154089,5,7.0,1,8,2,0,0,20,0,0
45,0,350440,0,10.0,0,2,0,2,0,40,0,1
23,0,417605,13,3.0,1,0,1,0,0,40,1,0
45,0,135044,0,9.0,2,6,1,0,1,40,0,0
55,0,129173,0,10.0,1,8,1,1,0,40,0,0
62,1,71467,3,14.0,0,1,0,0,0,40,0,0
34,2,303129,0,9.0,2,7,1,3,0,40,0,0
18,0,115725,5,7.0,1,5,2,0,1,12,0,0
33,0,163003,2,13.0,1,2,5,2,1,40,1,0
54,2,135840,7,6.0,0,11,0,0,0,45,0,0
18,0,434268,5,7.0,1,3,2,0,1,15,0,0
35,0,126569,1,10.0,0,4,0,0,0,40,0,0
49,3,194895,2,13.0,2,1,1,0,0,40,0,0
38,0,203482,8,4.0,0,0,0,0,0,45,0,0
44,2,241851,4,11.0,0,7,0,0,0,40,0,1
40,0,51233,2,13.0,2,6,3,0,1,38,0,0
41,0,191814,0,9.0,0,3,2,0,0,40,0,0
24,0,154422,2,13.0,1,2,2,2,1,40,1,0
40,0,96129,4,11.0,0,10,0,0,0,40,0,1
22,0,210781,2,13.0,1,3,2,0,1,40,0,0
27,0,55950,1,10.0,1,2,1,1,1,40,0,0
41,0,308550,0,9.0,2,0,3,0,1,60,0,0
19,0,206751,1,10.0,1,3,2,0,0,30,0,0
41,1,89942,0,9.0,2,4,1,0,0,45,0,0
39,0,200598,2,13.0,0,2,0,0,0,55,0,0
45,0,370261,2,13.0,2,2,1,0,1,40,0,0
43,4,214503,0,9.0,0,2,0,0,0,45,0,1
19,0,20469,0,9.0,1,0,5,2,1,12,1,0
53,5,68985,0,9.0,0,3,0,0,0,40,0,0
34,0,426431,1,10.0,0,0,0,0,0,48,0,0
51,1,174824,0,9.0,1,9,1,0,0,40,0,0
59,0,59584,0,9.0,0,6,0,1,0,40,0,0
43,0,175133,1,10.0,2,10,3,1,1,35,0,0
41,1,443508,0,9.0,0,2,0,0,0,50,0,0
37,3,166744,0,9.0,5,5,3,0,1,20,0,0
32,1,350624,11,8.0,0,0,0,0,0,40,0,0
28,0,34335,0,9.0,2,4,1,3,0,40,0,1
50,4,82578,2,13.0,0,2,0,0,0,40,0,1
25,1,113436,1,10.0,1,0,3,0,0,35,0,0
63,0,169983,5,7.0,4,4,1,0,1,30,0,0
27,5,182637,9,15.0,0,1,0,0,0,45,0,1
21,0,204160,1,10.0,1,4,2,0,1,13,0,0
55,3,199713,2,13.0,0,1,0,0,0,15,0,0
59,0,294395,3,14.0,4,1,1,0,1,40,0,0
73,2,45784,1,10.0,1,1,5,0,1,11,0,0
36,1,180686,9,15.0,0,1,0,0,0,50,0,0
36,0,280169,3,14.0,0,2,0,0,0,50,0,1
50,2,92486,1,10.0,0,0,0,0,0,40,0,0
58,3,198145,0,9.0,0,0,0,0,0,40,0,0
51,0,394690,0,9.0,2,2,1,0,1,40,0,0
23,0,103064,2,13.0,1,10,1,0,1,40,0,0
62,0,252668,3,14.0,1,1,1,0,0,70,0,0
33,4,206609,0,9.0,0,2,0,0,0,50,0,0
28,0,187479,1,10.0,0,2,0,0,0,55,0,0
25,0,180778,0,9.0,1,0,1,0,0,75,0,0
23,0,224632,2,13.0,1,3,2,1,1,38,0,0
33,4,117963,6,12.0,0,2,0,0,0,60,0,1
54,0,117674,3,14.0,0,1,0,0,0,40,0,1
24,0,117789,2,13.0,1,2,2,0,1,40,0,0
32,0,187560,9,15.0,0,1,0,0,0,40,0,0
44,4,79521,2,13.0,0,9,0,0,0,55,0,1
41,0,112763,0,9.0,2,8,2,0,1,40,0,0
52,3,101119,5,7.0,0,7,0,0,0,40,0,0
30,0,100734,2,13.0,0,2,5,0,1,40,1,1
49,0,177426,0,9.0,2,5,1,0,1,20,0,0
47,0,159075,0,9.0,2,4,1,0,0,40,0,0
27,0,101709,0,9.0,1,4,2,2,0,40,0,0
38,2,289653,2,13.0,0,11,0,0,0,48,0,0
67,0,228200,0,9.0,0,12,4,1,1,20,0,0
35,1,241998,2,13.0,0,0,0,0,0,45,0,0
34,0,221167,6,12.0,0,3,4,0,1,40,0,1
40,0,225432,1,10.0,0,6,0,0,0,45,0,0
31,1,134615,1,10.0,0,1,0,0,0,50,0,1
40,0,92036,0,10.0,0,8,0,0,0,40,0,1
28,0,290429,8,10.0,0,8,0,0,0,50,0,0
24,0,88095,1,10.0,1,6,1,0,1,24,1,0
39,2,86643,1,10.0,0,11,0,0,0,48,0,0
17,0,350995,11,8.0,1,5,2,0,0,16,0,0
23,0,50953,1,10.0,1,10,1,0,1,40,0,0
46,0,332884,2,13.0,0,2,0,0,0,65,0,1
52,0,155233,1,10.0,2,3,3,0,1,40,0,0
46,4,110702,1,10.0,2,2,3,0,1,60,0,0
56,3,118614,0,10.0,2,3,1,0,1,40,0,0
31,0,132601,1,10.0,0,2,0,0,0,40,0,0
40,0,240698,2,13.0,0,2,0,0,0,50,0,1
36,0,31438,0,9.0,2,7,3,0,0,43,0,0
37,1,29054,4,11.0,1,9,2,0,0,84,0,0
50,0,195638,7,10.0,3,3,3,0,1,40,0,0
68,0,218637,1,10.0,0,4,0,0,0,55,0,1
21,0,34616,1,10.0,1,4,2,0,1,20,0,0
33,0,170148,0,9.0,2,3,3,0,1,45,0,0
31,0,217460,2,13.0,0,2,0,0,0,40,0,1
58,4,329793,2,13.0,0,2,0,0,0,45,0,1
32,0,188362,1,10.0,1,0,1,0,0,40,0,0
46,2,183168,2,13.0,2,1,3,0,1,43,0,0
31,0,118161,0,9.0,0,5,0,0,0,40,0,0
35,0,556902,0,10.0,2,5,1,1,0,40,0,0
21,0,301694,0,10.0,1,0,1,0,0,35,1,0
30,0,248588,11,8.0,2,5,1,0,1,40,0,0
37,0,211494,1,10.0,2,2,1,0,0,55,0,0
19,0,60661,0,9.0,1,8,2,0,0,52,0,0
54,0,93605,0,9.0,2,7,1,0,0,40,0,0
40,0,192381,1,10.0,0,0,0,0,0,50,0,1
20,0,278391,1,10.0,1,3,2,0,0,25,1,0
25,2,125863,2,13.0,1,1,2,0,0,35,0,0
37,0,69481,0,9.0,2,6,1,0,0,40,0,0
21,0,214635,1,10.0,1,0,2,0,0,24,0,0
59,0,164970,0,9.0,0,1,0,1,0,60,0,0
45,2,185588,2,13.0,2,1,3,0,1,40,0,0
38,1,217054,1,10.0,2,9,1,0,0,40,0,0
45,0,118889,4,11.0,0,0,0,0,0,40,0,0
57,0,202903,8,4.0,0,0,4,0,1,45,1,0
53,0,70387,3,14.0,0,1,0,2,0,40,1,1
39,4,88973,1,10.0,0,2,0,0,0,84,0,1
39,0,37314,3,14.0,1,2,1,0,0,50,0,0
43,1,154785,2,13.0,0,6,4,2,1,80,1,0
33,0,86492,0,9.0,1,7,1,0,0,87,0,0
18,0,376647,0,9.0,1,8,2,0,0,25,0,0
43,0,130126,2,10.0,0,2,0,0,0,50,0,1
38,4,184456,0,10.0,0,4,0,0,0,55,1,1
55,0,202220,0,9.0,0,5,4,1,1,35,0,0
37,2,218490,0,9.0,0,11,0,0,0,35,0,1
31,0,193231,2,13.0,1,10,1,0,0,60,0,0
23,0,142766,1,10.0,1,3,2,0,0,20,0,0
71,0,52171,8,4.0,2,0,3,0,0,45,0,0
33,0,169104,0,9.0,0,5,0,2,0,40,1,0
29,0,69757,2,13.0,2,2,5,0,1,50,0,0
61,0,668362,14,2.0,4,8,1,0,1,40,0,0
23,0,50411,0,9.0,1,0,2,0,0,40,0,0
59,2,165695,1,10.0,0,0,0,0,0,40,0,0
32,0,167990,3,14.0,1,2,1,0,0,40,0,1
44,4,357679,2,13.0,0,9,0,0,0,65,0,1
49,0,141069,0,10.0,2,3,5,0,1,40,0,0
18,0,192022,1,10.0,1,5,2,0,0,20,0,0
25,0,135645,3,14.0,1,4,1,0,0,20,0,0
46,0,114328,1,10.0,2,6,1,0,0,40,0,0
35,0,219902,0,9.0,3,7,3,1,1,48,0,0
25,4,160261,2,13.0,1,2,2,2,0,35,1,0
20,0,218068,1,10.0,1,7,2,0,0,23,0,0
45,0,54098,0,9.0,0,2,0,0,0,45,0,1
41,4,445382,6,12.0,0,0,0,0,0,60,0,1
53,0,95540,1,10.0,2,3,3,0,1,40,0,0
33,2,93585,3,14.0,1,1,1,0,1,40,0,0
31,0,82508,1,10.0,1,3,1,0,0,40,0,0
23,0,222835,2,13.0,1,5,2,0,1,30,0,0
21,0,118657,0,9.0,3,6,5,0,0,40,0,0
44,2,162506,3,14.0,0,1,0,0,0,35,0,0
51,0,246519,7,6.0,0,8,0,0,0,45,0,0
29,0,184596,5,7.0,0,0,0,0,0,50,0,0
28,0,106141,0,9.0,0,0,0,0,0,40,0,0
44,0,138077,2,13.0,2,3,3,0,1,32,0,0
17,0,78602,5,7.0,1,5,5,0,1,20,0,0
37,0,353550,3,14.0,0,2,0,0,0,60,0,0
51,0,69328,4,11.0,0,0,0,0,0,50,0,1
49,3,175109,1,10.0,0,1,0,0,0,50,0,1
49,2,193249,6,12.0,0,3,0,0,0,40,0,0
17,0,721712,7,6.0,1,5,2,0,0,15,0,0
57,3,328228,0,9.0,0,3,0,0,0,40,0,1
33,3,174171,1,10.0,3,10,1,0,0,12,0,0
50,0,204577,2,13.0,0,0,0,1,0,60,0,1
37,0,177858,1,10.0,1,2,1,0,0,40,0,0
41,0,806552,1,10.0,0,4,0,0,0,50,0,1
30,0,396538,0,10.0,3,2,3,0,1,29,0,0
36,0,168170,0,9.0,0,0,0,0,0,40,1,0
78,0,143574,1,10.0,4,0,1,0,0,5,0,0
40,0,224799,2,10.0,0,1,0,0,0,45,0,0
32,0,27051,2,13.0,0,3,0,0,0,44,0,0
24,0,162312,0,9.0,1,4,2,2,0,40,1,0
34,0,591711,1,10.0,1,8,1,1,0,48,0,0
30,0,426017,5,7.0,1,5,2,0,1,19,0,0
28,1,146949,7,6.0,1,4,2,0,0,80,0,0
28,0,180313,2,13.0,1,3,1,0,1,40,0,0
45,0,145637,1,10.0,2,3,3,0,1,48,0,0
49,2,304246,3,14.0,3,1,3,0,1,70,0,0
55,2,161662,3,14.0,0,2,0,0,0,55,0,1
36,0,141420,2,13.0,2,8,1,0,0,30,0,0
36,0,49837,1,10.0,2,1,1,0,1,40,0,0
35,0,175232,1,10.0,1,3,1,0,0,40,0,0
28,0,444304,2,13.0,0,10,0,0,0,40,0,0
57,0,134195,0,9.0,0,4,0,0,0,40,0,0
48,4,51579,2,13.0,0,2,0,0,0,60,0,1
34,0,185063,1,10.0,0,6,0,0,0,45,0,1
17,0,156732,5,7.0,1,5,5,0,1,20,0,0
62,0,103344,2,13.0,4,2,1,0,0,50,0,1
34,0,135304,1,10.0,0,0,0,0,0,45,0,0
48,0,154033,0,9.0,2,4,1,0,1,52,0,0
26,0,339952,1,10.0,0,2,0,0,0,60,0,0
70,4,217801,2,13.0,0,4,0,0,0,15,0,0
18,0,54639,0,9.0,1,9,2,0,0,40,0,0
26,3,197156,0,9.0,2,3,2,0,1,30,0,0
59,4,187502,1,10.0,0,0,0,0,0,50,0,1
58,1,98361,0,9.0,0,0,0,0,0,40,0,0
33,0,172584,0,9.0,1,3,1,0,1,50,0,0
21,0,147280,0,9.0,1,5,2,4,0,20,0,0
66,0,99888,4,11.0,4,0,1,0,1,40,0,0
20,0,69911,1,10.0,1,4,2,0,1,15,0,0
67,2,176931,8,4.0,4,5,1,0,1,20,0,0
28,0,30237,1,10.0,1,0,3,0,1,40,0,0
31,3,350651,11,8.0,0,10,4,0,1,40,0,1
30,0,226396,0,9.0,0,5,4,0,1,30,0,0
43,0,33310,0,9.0,2,3,1,0,1,40,0,0
47,1,184682,0,9.0,3,4,3,0,1,35,0,0
39,3,65390,1,10.0,0,3,0,0,0,40,0,0
52,0,254680,0,9.0,0,7,0,1,0,99,0,0
50,1,196504,12,16.0,0,1,0,0,0,23,0,0
28,0,221366,1,10.0,1,0,2,0,0,40,0,0
27,0,86681,1,10.0,2,4,1,0,1,40,0,0
56,0,247119,8,4.0,4,6,3,4,1,40,1,0
20,0,157332,1,10.0,1,3,2,0,1,25,0,0
20,3,223515,6,12.0,1,5,2,0,0,20,0,0
42,0,378384,9,10.0,0,1,0,0,0,60,0,0
42,0,409902,0,9.0,1,2,3,1,1,25,0,0
28,0,53063,2,13.0,0,2,0,0,0,45,0,0
35,0,210310,0,9.0,0,4,0,0,0,55,0,1
31,0,159187,1,10.0,0,0,0,0,0,40,0,0
69,3,34339,0,9.0,0,11,0,0,0,40,0,0
42,0,174112,3,14.0,1,1,1,0,1,40,0,0
37,5,141029,3,14.0,2,1,1,0,1,40,0,0
17,0,177629,5,7.0,1,4,2,0,1,20,0,0
26,0,112847,4,11.0,1,10,2,0,0,40,0,0
29,5,128553,4,11.0,1,3,3,1,1,40,0,0
41,2,33068,3,14.0,2,1,1,0,0,40,0,0
26,0,164170,1,10.0,1,4,5,2,1,35,1,0
44,0,210525,1,10.0,0,7,0,0,0,40,0,0
20,0,119742,0,9.0,1,1,2,0,1,35,0,0
34,3,377017,3,14.0,1,1,3,0,0,40,0,0
35,0,176123,7,10.0,0,5,0,2,0,60,1,0
47,0,186534,0,9.0,0,4,0,0,0,55,0,1
34,0,195488,0,9.0,3,3,2,0,1,40,0,0
28,0,370675,2,13.0,1,1,1,0,1,50,1,0
70,0,102610,7,6.0,0,8,0,0,0,32,0,0
52,4,89041,3,14.0,0,2,0,0,0,60,0,1
20,0,177896,0,9.0,1,8,5,1,0,40,0,0
25,0,394503,1,10.0,0,4,0,0,0,40,0,0
21,0,129350,1,10.0,1,4,2,0,0,40,0,0
32,0,227669,1,10.0,1,6,2,1,1,40,0,0
61,1,221884,1,10.0,0,3,0,0,0,50,0,1
38,2,107513,0,9.0,0,7,0,0,0,40,0,0
34,0,55176,1,10.0,0,10,0,0,0,40,0,0
40,4,169878,6,12.0,0,2,4,0,1,40,0,1
21,1,87169,0,9.0,1,9,2,2,0,35,0,0
46,0,211226,6,12.0,0,7,0,4,0,36,0,0
38,0,107479,10,5.0,1,0,2,0,1,12,0,0
39,0,67433,4,11.0,1,1,1,0,1,32,0,0
26,0,257405,13,3.0,1,9,5,1,0,40,1,0
44,0,198316,2,13.0,0,2,0,0,0,50,0,1
55,1,105582,3,14.0,0,4,0,0,0,50,0,0
38,0,216129,2,13.0,2,5,1,1,1,60,0,0
27,0,285897,0,10.0,0,1,0,0,0,45,0,0
42,0,195124,8,4.0,5,1,5,0,0,35,1,0
44,0,136986,12,16.0,0,1,0,0,0,50,0,1
66,0,192504,3,10.0,0,4,0,0,0,40,0,0
41,0,107276,4,11.0,1,1,1,0,1,45,0,0
29,1,96718,0,9.0,0,0,0,0,0,37,0,0
42,4,277256,12,16.0,0,1,0,0,0,60,0,1
29,2,181434,2,13.0,0,1,0,0,0,40,0,1
50,0,198681,1,10.0,0,7,0,0,0,70,0,1
37,4,328466,1,10.0,0,2,0,0,0,50,0,1
26,0,373553,1,10.0,0,3,4,0,1,42,0,0
32,0,100154,10,5.0,0,5,0,0,0,40,1,0
38,0,85074,6,12.0,2,3,3,0,1,40,0,0
20,0,204160,1,10.0,1,4,2,0,1,12,0,0
36,0,182954,1,10.0,0,0,0,0,0,52,1,0
39,0,77005,3,14.0,0,1,0,0,0,40,0,1
20,0,303565,1,10.0,1,8,2,1,0,40,1,0
37,0,186934,5,7.0,0,6,0,0,0,44,0,1
42,0,377322,4,10.0,0,6,0,1,0,40,0,0
25,0,419658,0,10.0,1,5,2,0,1,8,0,0
29,0,134566,12,16.0,0,0,0,0,0,50,0,1
45,4,197332,1,10.0,0,0,0,0,0,55,0,1
38,0,122076,1,10.0,0,7,0,0,0,43,0,1
31,0,595000,0,9.0,1,8,5,1,1,35,0,0
